ProductRef,ProductName,ProductCatID,Category Name,Sub Category,UnitMeasureName
700392,"TUBE HOLDERS, ENDOTRACHEAL, RESTRAINT, DISPOSABLE",7,World Vision,Respiratory,BOX
725190,"Adapters, Female Connector w/Luer LockKN",6,Kendall,Intravenous,BOX
720013,"Adapters, Molded Blue Connector For TubingKN",6,Kendall,Drainage/Irrigation,BOX
700395,"IV EXTENSION SET, MINI-VOL, MICROBORE, 8.5""",7,World Vision,Intravenous,BOX
700396,"PLASTICWARE TRAY, RECTANGULAR ORGANIZER TRAY",7,World Vision,Plastics,BOX
721848,"Defibrillators, Hewlett Packard M1722A",5,Bio Med,Bio-Medical Equipment,BOX
700398,"FEEDING, ENTERAL FEEDING SET,W/SLIDE CLAMP,60""",7,World Vision,Feeding,BOX
721527,"Defibrillators, Lifepak 500",5,Bio Med,Bio-Medical Equipment,BOX
709998,"Defibrillators, LifePak 7",5,Bio Med,Bio-Medical Equipment,BOX
709088,"Defibrillators, LifePak 8,Monitor & Defibrillator ",5,Bio Med,Bio-Medical Equipment,BOX
709999,"Defibrillators, LifePak 9, Single Unit",5,Bio Med,Bio-Medical Equipment,BOX
701486,"Defibrillators, Physio-Control LifePak",5,Bio Med,Monitoring,BOX
721528,"Defibrillators, trainer",5,Bio Med,Bio-Medical Equipment,BOX
711098,"Densitometers, X-Ray Film Control Densitometer",5,Bio Med,Bio-Medical Equipment,BOX
715032,Dental Compressor,5,Bio Med,Dental,BOX
721403,"Dental Engine, Wells",5,Bio Med,Dental,BOX
719963,"Dental Engines, Aseptico",5,Bio Med,Dental,BOX
711553,"Dental Engines, Hand engine w/interchangeable hand",5,Bio Med,Dental,BOX
715117,"Dental examination chair, w/unit, w/slit lamp",5,Bio Med,Dental,BOX
707348,"Dental Instruments, Assorted dental/pound",5,Bio Med,Dental,BOX
715031,"Dental Polishing Machine, Grinder, Filing machine",5,Bio Med,Dental,BOX
715036,Dental Soldering Machines,5,Bio Med,Dental,BOX
700506,"Dental X-Ray, Gendex 8500, panoramic, film",5,Bio Med,Dental,BOX
700417,"SYRINGES, IRRIGATION PISTON SYRINGE,60CC",7,World Vision,Syringes,BOX
719969,"Dental, Amalgamator, Used",5,Bio Med,Bio-Medical Equipment,BOX
720620,"Dental, Dental Cart Delivery System",5,Bio Med,Dental,BOX
721705,"Dental, Handpiece Motor",5,Bio Med,Dental,BOX
700421,World Vision Assorted Supplies 14276,7,World Vision,Unsorted,LB
708616,"Dental, Oral X-ray Unit ",5,Bio Med,Dental,BOX
703592,"Dental, Portable Delivery Unit",5,Bio Med,Dental,BOX
719891,"Dental, Portable Handpiece Lighting System",5,Bio Med,Dental,BOX
720007,"Dental, Precision Vacuum Adapter",5,Bio Med,Bio-Medical Equipment,BOX
700600,"Dental, X-Rite, Shade X Shadetaking Device",5,Bio Med,Dental,BOX
708097,"Dental,Amalgamators,Silamat, Justi Ivoclar,Model A",5,Bio Med,Bio-Medical Equipment,BOX
700432,"POSITIONING AIDS, ANDREWS FOAM FRAME KIT",7,World Vision,Physical Therapy/Rehabilitation,BOX
711157,"Dermatomes, Dermatome, Used",5,Bio Med,Surgical Instruments,BOX
711160,"Dermatomes, Microtome, Used",5,Bio Med,Surgical Instruments,BOX
721874,"Detectors, Ultrasonic Doppler Flow Detector",5,Bio Med,General Supplies,BOX
700436,"CLEANERS, O.R CLEAN-UP KIT",7,World Vision,Cleaning Supplies,BOX
717991,"Dialyzer, hemodialysis unit, used",5,Bio Med,Dialysis,BOX
700438,"CATHETERS, URINARY, ROB-NEL, 14FR, UROLOGICAL",7,World Vision,Urinary,BOX
723441,Digital AV Mixer,5,Bio Med,General Supplies,BOX
719797,"Directional doppler, dual frequency",5,Bio Med,Cardiovascular,BOX
700441,"PAPER, RECORDING, THERMAL PRINTER PAPER",7,World Vision,Monitoring,BOX
709150,"Dispensers, Label dispenser",5,Bio Med,General Supplies,BOX
700444,"IV SETS, NORMOTHERMIC FLUID ADMIN, D-60HL",7,World Vision,Intravenous,BOX
704899,"Dispensers, Towel, Electronic, Replacement Module",5,Bio Med,General Supplies,BOX
715927,"Drill, cordless w/battery packs and charger",5,Bio Med,Bio-Medical Equipment,BOX
711916,"Drills, Bone, Used Bone Drill Handpiece",5,Bio Med,Orthopedic,BOX
700448,"Tubing, Urological, Tubing w/Connector, 18in.",2,Medical Supplies,Urinary,CASE
702432,"Drills, Hand Drill",5,Bio Med,Surgical Instruments,BOX
720009,"Drlls, Porcelain Facing Drill",5,Bio Med,Bio-Medical Equipment,BOX
719980,"Dryer, Hair dryer",5,Bio Med,Bio-Medical Equipment,BOX
700453,"OTHER, CLEANROOM BELT MOPPING SYSTEM",7,World Vision,Cleaning Supplies,BOX
705012,"Dryers, Medical-Air, Mist02 Gen Dryer/Aerator Mode",5,Bio Med,Bio-Medical Equipment,BOX
715180,Ear Wash System,5,Bio Med,"Ear, Nose &Throat",BOX
708225,"ECG Monitor Analyzers, Holter System Diagnostic Me",5,Bio Med,Monitoring,BOX
X700457,"Lights, Examination, Gooseneck, floor model",2,Medical Supplies,Examination,BOX
705133,"ECG Monitors, Athena NeoNatal Monitors",5,Bio Med,Monitoring,BOX
707845,"ECG Monitors, Cardisuny 501D",5,Bio Med,Monitoring,BOX
707840,"ECG Monitors, Corometrics 111, Fetal",5,Bio Med,Monitoring,BOX
718721,"Adapters, Multi- Adapter/Holder Transfer SetKN",6,Kendall,Respiratory,BOX
721602,"ECG Monitors, Datascope Passport Model EL",5,Bio Med,Monitoring,BOX
X700464,Resuscitation,2,Medical Supplies,Medical Books & Journals,BOX
725538,"ECG Monitors, Dime Q Stress Test w/Bike & Monitor ",5,Bio Med,Monitoring,BOX
705034,"ECG Monitors, Dinamap Patient Monitor (BP, etc. )",5,Bio Med,Monitoring,BOX
708133,"ECG Monitors, Hewlett Packard 78172A",5,Bio Med,Monitoring,BOX
721837,"ECG Monitors, Hewlett Packard 78352A",5,Bio Med,Monitoring,BOX
707443,"ECG Monitors, Hewlett Packard 78352C",5,Bio Med,Monitoring,BOX
700471,"IDENTIFICATION, ID CARDS, PLASTIC",7,World Vision,Nursing Aids,BOX
720729,"ECG Monitors, Hewlett Packard 78560A",5,Bio Med,Monitoring,BOX
705041,"ECG Monitors, Hewlett Packard 788338",5,Bio Med,Monitoring,BOX
710365,"ECG Monitors, Hewlett Packard M2360A Central",5,Bio Med,Monitoring,BOX
724711,"ECG Monitors, Hewlett Packard Patient Monitor",5,Bio Med,Monitoring,BOX
711058,"ECG Monitors, Marquette Stress System w/Treadmill",5,Bio Med,Monitoring,BOX
709636,"ECG Monitors, MDE Escort, ECG & NIBP",5,Bio Med,Monitoring,BOX
702815,"Airways,  Esophageal Tracheal, Single, 37Fr KN",6,Kendall,Respiratory,BOX
709639,"ECG Monitors, MDE Escort, ECG & NIBP",5,Bio Med,Monitoring,BOX
706470,"ECG Monitors, Neonatal, ECG/Resp",5,Bio Med,Monitoring,BOX
710949,"ECG Monitors, Patient Acquisition Module",5,Bio Med,Monitoring,BOX
X726033,"Gloves, Exam, Latex, Lg - ( 8 - 9)",2,Medical Supplies,Gloves,BOX
711559,"ECG Monitors, Patient Monitor Accessory/Printer",5,Bio Med,Biomedical Accessories,BOX
708130,"ECG Monitors, Quinton 2000 Exercise StressTest Con",5,Bio Med,Monitoring,BOX
711174,"ECG Monitors, Quinton Stress System w/Treadmill",5,Bio Med,Monitoring,BOX
710405,"Airways, Esophageal Tracheal, Combitube, 41FrKN",6,Kendall,Respiratory,BOX
710816,"ECG Monitors, Siemens 2501 Touchscreen Monitor",5,Bio Med,Monitoring,BOX
710817,"ECG Monitors, Siemens 2506 Plug-In Module",5,Bio Med,Monitoring,BOX
700493,"REHABILITATION, TOTAL HIP REHAB ACCESSORY KIT",7,World Vision,Physical Therapy/Rehabilitation,BOX
709662,"ECG Monitors, Spacelabs ",5,Bio Med,Monitoring,BOX
721431,"ECG Monitors, SpaceLabs 90363",5,Bio Med,Monitoring,BOX
700497,"PATIENT CARE KIT, MOISTURIZING LOTION,4OZ W/ALOE",7,World Vision,Personal Hygiene,BOX
722001,"ECG Monitors, SpaceLabs 90624A W/Printer",5,Bio Med,Monitoring,BOX
721432,"ECG Monitors, Spacelabs Module, 90491",5,Bio Med,Monitoring,BOX
700500,"STOCKINETTES, 12IN X 25YD ORTHOPEDIC,TUBULAR",7,World Vision,Orthopedic,BOX
700501,"ABSORBENT, SOLIDIFYING AGENT, UP TO 3000CC 4.2OZ",7,World Vision,Cleaning Supplies,BOX
710643,"ECG Monitors, Used ECG Monitor",5,Bio Med,Monitoring,BOX
710646,"ECG Monitors, Used ECG Monitor",5,Bio Med,Monitoring,BOX
700505,"CATHETER KITS, CENTRAL VENOUS,4FR,2LUMEN,PEDIATRIC",7,World Vision,Cardiovascular,BOX
700228,"ECG Monitors, Used ECG Monitor, w/ Stand",5,Bio Med,Bio-Medical Equipment,BOX
724942,"Ecg, Mortara Eli 100 Electrocardiograph",5,Bio Med,Bio-Medical Equipment,BOX
700509,"SCRUB, JACKET, REUSEABLE, XXXL",7,World Vision,Medical Apparel (Reusable),BOX
700510,"GOWNS, FROCK,CLEANROOM, XL,WHITE",7,World Vision,Medical Apparel (Disposable),BOX
700511,"MEDICAL BAGS, BIOHAZARD TRANSPORT BAGS, 6X10 ",7,World Vision,Laboratory,BOX
700512,"GLOVES, SURGICAL, LATEX, POWDERED, MED- (6.5-7.5)",7,World Vision,Gloves,BOX
700513,"PADS, ATTENDS INCONTINENCE PADS, #5, UNISIZE",7,World Vision,Obstetric/Gynecology(OB/GYN),BOX
717039,"EEG machine, w/monitor, cart & access.",5,Bio Med,Cardiovascular,BOX
711407,"Electrocardiographs, Burdick E350",5,Bio Med,Bio-Medical Equipment,BOX
700516,"SPECULUM, VAGINAL, DISPOSABLE,SMALL",7,World Vision,Obstetric/Gynecology(OB/GYN),BOX
710085,"Electrocardiographs, Burdick EK-5a",5,Bio Med,Bio-Medical Equipment,BOX
710668,"Electrocardiographs, HP Page Writer",5,Bio Med,Bio-Medical Equipment,BOX
700519,"SURGICAL PACKS, CLEANUP, POST-OP, MOP HEADS,ECT",7,World Vision,Surgical Packs & Trays,BOX
700452,"Electrocardiographs, HP, Pagewriter II, ECG ",5,Bio Med,Cardiovascular,BOX
722512,"Electrocardiographs, MAC 1200, ECG",5,Bio Med,Cardiovascular,BOX
700523,"DRESSINGS, ISLAND DRESSINGS, 4IN X 4IN",7,World Vision,Dressings,BOX
X700525,"Infusion Pumps, Volumetric, Model 980",5,Bio Med,Feeding,BOX
700332,"Electrocardiographs, Marquette MAC 5000, ECG",5,Bio Med,Monitoring,BOX
700527,"SLIPPERS, NON-SKID, LARGE,PAIR",7,World Vision,Medical Apparel (Disposable),BOX
709665,"Electrocardiographs, Marquette MAC VU",5,Bio Med,Bio-Medical Equipment,BOX
703243,"Electrocardiographs, Patient Monitor",5,Bio Med,Cardiovascular,BOX
700530,"Gowns, Hospital, Disposable, Hospital Gowns",2,Medical Supplies,Medical Apparel (Disposable),CASE
712003,"Electrocardiographs, Used EKG",5,Bio Med,Bio-Medical Equipment,BOX
710065,"Electrocautery Units, Line-Powered, ValleyLab",5,Bio Med,Bio-Medical Equipment,BOX
717998,"Electroconvulsive therapy unit, used",5,Bio Med,Physical Therapy/Rehabilitation,BOX
725766,"Electrodes, Patient Return Electrode Pad",5,Bio Med,Biomedical Accessories,BOX
X700535,"Tissue Embedding Equipment, AO Histostat Tissue Em",5,Bio Med,Laboratory,BOX
705110,Electrosurgical Pencil & Coated Blade Electrodes,5,Bio Med,Surgical,BOX
719514,"Airways, Nasopharyngeal, 24FrKN",6,Kendall,Respiratory,BOX
709131,"Electrosurgical Unit Adapters, Hand Control, Elect",5,Bio Med,Endoscopic/Laparoscopic,BOX
700539,Assorted Hospital Blankets By Pound,2,Medical Supplies,Drapes/Linens,LB
708016,"Electrosurgical Unit, Valley Lab, Esu, Force",5,Bio Med,Bio-Medical Equipment,BOX
709667,"Airways, Nasopharyngeal, 28FR,KN",6,Kendall,Respiratory,BOX
719331,"Airways, Nasopharyngeal, 32FR,KN",6,Kendall,Respiratory,BOX
700544,"GLOVES, SURGICAL, LATEX, POWDERED, SM (5-6)",7,World Vision,Gloves,BOX
719147,"Amniocentesis Kits, Tray, KN",6,Kendall,Obstetric/Gynecology(OB/GYN),BOX
710454,"Electrosurgical Unit, Valley Lab, ESU, SSE2",5,Bio Med,Bio-Medical Equipment,BOX
725172,"Electrosurgical Unit, Valley Lab,Esu ",5,Bio Med,Bio-Medical Equipment,BOX
706169,"ELECTROSURGICAL UNIT, WITH ACCESSORIES",5,Bio Med,Bio-Medical Equipment,BOX
711268,"Electrosurgical Units, Bipolar, Bipolar Generator",5,Bio Med,Bio-Medical Equipment,BOX
709180,"Electrosurgical Units, Bipolar, Integrated irrigat",5,Bio Med,Bio-Medical Equipment,BOX
700552,"LOCKS, DISPOSABLE, CYNCH-LOK, PLASTIC",7,World Vision,General Supplies,BOX
700553,"SENSORS, OXYGEN,OXIISENSOR II N-25, NEONATAL/ADULT",7,World Vision,Monitoring,BOX
708789,"Electrosurgical Units, Conmed",5,Bio Med,Bio-Medical Equipment,BOX
708785,"Electrosurgical Units, Electrosurgical Generator",5,Bio Med,Bio-Medical Equipment,BOX
700557,"GUIDE WIRES, FIXED CORE, CURVED, 15MM, 145CM",7,World Vision,Neuro,BOX
708788,"Electrosurgical Units, Electrosurgical Generator",5,Bio Med,Bio-Medical Equipment,BOX
701168,"Electrosurgical Units, Generator, w/ Cart",5,Bio Med,Bio-Medical Equipment,BOX
707844,"Electrosurgical Units, Microvasive, ESU",5,Bio Med,Bio-Medical Equipment,BOX
709986,"Electrosurgical Units, Monopolar",5,Bio Med,Bio-Medical Equipment,BOX
711068,"Electrosurgical Units, Surgical Unit, Used",5,Bio Med,Bio-Medical Equipment,BOX
725983,Emergency Stat Kit,5,Bio Med,Nursing Aids,BOX
719977,"EMG Module, CPU, Printer, & Accessories",5,Bio Med,Bio-Medical Equipment,BOX
712415,Endoscope,5,Bio Med,Bio-Medical Equipment,BOX
701620,Endoscope with light source,5,Bio Med,Endoscopic/Laparoscopic,BOX
707430,"Endoscope, Olympus Endoscope",5,Bio Med,Endoscopic/Laparoscopic,BOX
702434,"Endoscope, Olympus GIF-140",5,Bio Med,Endoscopic/Laparoscopic,BOX
710640,"Endoscope, Olympus GIF-Q160",5,Bio Med,Endoscopic/Laparoscopic,BOX
722840,"Endoscope, Olympus LS-10R, Lecture Scope",5,Bio Med,Endoscopic/Laparoscopic,BOX
722432,"Applicator,One Step Prep Applicator KitKN",6,Kendall,Skin Prep,BOX
722556,"Endoscope, Welch Allyn Endoscope",5,Bio Med,Endoscopic/Laparoscopic,BOX
710621,"Endoscope/Camera Adapters, Stortz Telecam ntsc",5,Bio Med,Endoscopic/Laparoscopic,BOX
715926,"Endoscopic cutter, microdebrider",5,Bio Med,Bio-Medical Equipment,BOX
X700579,"Cuffs, BP, Pediatric",2,Medical Supplies,Monitoring,BOX
715124,"Endoscopic Kit, w/Case",5,Bio Med,Endoscopic/Laparoscopic,BOX
700138,Endoscopic Video Camera,5,Bio Med,Bio-Medical Equipment,BOX
722855,"Endoscopic, Video Processor For Endoscopy Unit",5,Bio Med,Endoscopic/Laparoscopic,BOX
700583,"PREP KITS, MINOR DRY SKIN PREP TRAY",7,World Vision,Skin Prep,BOX
700584,"IMMOBILIZER, KNEE, TRI-PANEL, UNIVERSAL",7,World Vision,Physical Therapy/Rehabilitation,BOX
724619,"Endoscopic, Xomed Treace Endo Scrub w/footswitch",5,Bio Med,Endoscopic/Laparoscopic,BOX
726042,"Endoscopy, Coagulator",5,Bio Med,Endoscopic/Laparoscopic,BOX
720374,"Endoscopy, Microphysteroflater, Hamou",5,Bio Med,Bio-Medical Equipment,BOX
707303,Enzymatic Dosing System,5,Bio Med,Bio-Medical Equipment,BOX
708763,"Evacuators, Smoke Evacuation System",5,Bio Med,Bio-Medical Equipment,BOX
720385,"Exerciser, Oxyciser",5,Bio Med,Bio-Medical Equipment,BOX
709335,"Exercisers, Hand, Hand Exerciser",5,Bio Med,Physical Therapy/Rehabilitation,BOX
723157,"Applicators, Antiseptic, ChloraprepKN",6,Kendall,Skin Prep,BOX
700086,"Exercisers, Stepper, Fitness Electronic",5,Bio Med,Physical Therapy/Rehabilitation,BOX
707806,External Counter Pulsation Unit,5,Bio Med,Bio-Medical Equipment,BOX
719398,"Aprons, Protective Wraparound Smock, LKN",6,Kendall,Medical Apparel (Disposable),BOX
X700598,"Gloves, Exam, Powder Free,  Lg - (8 - 9)",2,Medical Supplies,Gloves,BOX
710019,"Fetal Heart Detectors, Ultrasonic, Corometerics",5,Bio Med,Bio-Medical Equipment,BOX
711183,"Fetal Heart Detectors, Ultrasonic, Fetal/Neonatel",5,Bio Med,Bio-Medical Equipment,BOX
725761,"Fetal Monitor, w/ Cart",5,Bio Med,Bio-Medical Equipment,BOX
722544,Fiberscope,5,Bio Med,Bio-Medical Equipment,BOX
720807,Field Analyzer,5,Bio Med,Bio-Medical Equipment,BOX
719965,Film processor component,5,Bio Med,X-Ray,BOX
725032,"Film Processor, Dental, W/Cart",5,Bio Med,X-Ray,BOX
718107,"Filter, Air, Electric",5,Bio Med,Laboratory,BOX
721739,"Filter, Incubator ",5,Bio Med,Pediatric/Infant,BOX
723404,fluid warmer,5,Bio Med,Bio-Medical Equipment,BOX
722845,"Footswitch, ERBE",5,Bio Med,General Supplies,BOX
722846,"Footswitch, Smoke Evacuator",5,Bio Med,General Supplies,BOX
719960,"Footswitch, Stryker",5,Bio Med,Bio-Medical Equipment,BOX
719964,"Footswitch, Valleylab",5,Bio Med,Surgical,BOX
722865,"Frame, casting, new",5,Bio Med,Surgical,BOX
726038,"Freezer, Laboratory",5,Bio Med,Bio-Medical Equipment,BOX
715185,"Furnace, Dental, Burnout for Dentures",5,Bio Med,Dental,BOX
720818,"Gas Cylinder, Mixture, Compressed Gas Cylinder",5,Bio Med,Bio-Medical Equipment,BOX
708438,"Gonioprism, Gonioscope Posner Gonioprism",5,Bio Med,Biomedical Accessories,BOX
704366,"Haemonetics, Cell Saver",5,Bio Med,Bio-Medical Equipment,BOX
715120,Hand Dynamometer,5,Bio Med,Physical Therapy/Rehabilitation,BOX
720409,"Handpieces, Arthroscopic, Dyonics Shaver Motor",5,Bio Med,Bio-Medical Equipment,BOX
720022,"Hanpieces, Ultrasonic, CUSA",5,Bio Med,Sterilization Supplies,BOX
704757,"Hearing Aid Analyzers, Fonics Hearing Aid Test Set",5,Bio Med,Bio-Medical Equipment,BOX
719979,Heat Gun,5,Bio Med,Bio-Medical Equipment,BOX
719567,Heat probe unit,5,Bio Med,Surgical,BOX
716442,Heat therapy unit,5,Bio Med,Bio-Medical Equipment,BOX
706762,"Heater, Dryer, Electrical",5,Bio Med,Bio-Medical Equipment,BOX
707031,"Heating Pads, Temp-Pad",5,Bio Med,Physical Therapy/Rehabilitation,BOX
706784,"Heating Units, Hydrocollator, stainless steel",5,Bio Med,Bio-Medical Equipment,BOX
722980,"Heating Units, Thermalator",5,Bio Med,Bio-Medical Equipment,BOX
711164,"Hematology Analyzers, Hematology Analyzer",5,Bio Med,Bio-Medical Equipment,BOX
712376,Hewlett Packard Module Housing/Rack/Holder,5,Bio Med,Bio-Medical Equipment,BOX
711858,"Hoods, Sterile Guard",5,Bio Med,Laboratory,BOX
702525,HP Deskjet PrinterSK,5,Bio Med,Bio-Medical Equipment,BOX
722418,"Humidifier, Air Purifier",5,Bio Med,Bio-Medical Equipment,BOX
718774,"Humidifier, Heated",5,Bio Med,Bio-Medical Equipment,BOX
724897,"Humidifier, Whirlpool Accudry Dehumidifier",5,Bio Med,Bio-Medical Equipment,BOX
707968,"Humidifiers, Heated, ConchaTherm",5,Bio Med,Bio-Medical Equipment,BOX
703928,"Humidifiers, Nonheated, 1.2 Gallon Cool Mist Nite ",5,Bio Med,Respiratory,BOX
719890,"Humidifiers, REMstar Choice",5,Bio Med,Bio-Medical Equipment,BOX
707464,"Humidifiers, Rhinotherm Ultra",5,Bio Med,Respiratory,BOX
704012,"Humidifiers, Steam Vaporizer, 1.2gal",5,Bio Med,Respiratory,BOX
720610,Hydro-therapy tub,5,Bio Med,Physical Therapy/Rehabilitation,BOX
700528,"Hypo/Hyperthermia Unit, w/rolling stand",5,Bio Med,Surgical,BOX
717627,Hypothermia treatment system,5,Bio Med,Surgical,BOX
709373,"Hypothermia Units, Aquamatic, Patient Temp Control",5,Bio Med,Bio-Medical Equipment,BOX
702486,"Hysteroscope Operative, OB/GYN",5,Bio Med,"Ear, Nose &Throat",BOX
721855,"Illuminator, Pilling Weck Xenon Illuminator ",5,Bio Med,X-Ray,BOX
721871,"Imaging, Acuson Computed Sonography",5,Bio Med,Bio-Medical Equipment,BOX
716146,"Imaging, ENT & Cranial, InstaTrak 3500 Plus",5,Bio Med,Bio-Medical Equipment,BOX
714332,"Imaging, Mammographic Vertical Veiwer",5,Bio Med,Bio-Medical Equipment,BOX
717995,"Incubator, Dubnoff metabolic shaker, used",5,Bio Med,Laboratory,BOX
700324,"Incubator, Infant Incubator",5,Bio Med,Pediatric/Infant,BOX
700297,"Incubators, Bacteriological",5,Bio Med,Laboratory,BOX
720676,"Incubators, Boekel, 132000",5,Bio Med,Bio-Medical Equipment,BOX
707228,"Incubators, Culture",5,Bio Med,Bio-Medical Equipment,BOX
711184,"Incubators, Hill-Rom, Infant, Mobile ",5,Bio Med,Bio-Medical Equipment,BOX
703334,"Incubators, Infant, Mobile, AirShield",5,Bio Med,Pediatric/Infant,BOX
724576,"Incubators, Infant, Mobile, Isolette Incubator",5,Bio Med,Bio-Medical Equipment,BOX
710090,"Incubators, Infant, Mobile, Ohio IC Incubator",5,Bio Med,Bio-Medical Equipment,BOX
710022,"Incubators, Infant, Transport, AirVac",5,Bio Med,Bio-Medical Equipment,BOX
709913,"Incubators, Labline Imperial II",5,Bio Med,Bio-Medical Equipment,BOX
711372,"Incubators, Laboratory Incuabtor, Tabletop",5,Bio Med,Bio-Medical Equipment,BOX
710386,"Incubators, Laboratory, Large Cabinet",5,Bio Med,Laboratory,BOX
700766,"Incubators, Laboratory, Water Jacketed",5,Bio Med,Laboratory,BOX
701445,"Incubators, Test Tube",5,Bio Med,Laboratory,BOX
700503,"Incubators, Test Tube, Dry Heat, Model 110444",5,Bio Med,Pediatric/Infant,BOX
702727,"Infusion Pump, Abbott, Plum MicroMAcro XL3",5,Bio Med,Intravenous,BOX
722929,"Infusion Pumps, Ambulatory",5,Bio Med,Feeding,BOX
724806,"Infusion Pumps, Baxter AS40A IV Infusion Pump",5,Bio Med,Feeding,BOX
708144,"Infusion Pumps, Baxter Flo-Gard",5,Bio Med,Feeding,BOX
710471,"Infusion Pumps, Becton Dickinson Infuser",5,Bio Med,Feeding,BOX
723160,"Infusion pumps, Enternal, Flexiflo Quantum Pump",5,Bio Med,Feeding,BOX
723159,"Infusion pumps, Enternal, Ross Patrol ",5,Bio Med,Feeding,BOX
719866,"Infusion Pumps, Lifecare PCA",5,Bio Med,Feeding,BOX
713844,"Infusion Pumps, Pain Control Infusion Pump System",5,Bio Med,Feeding,BOX
708021,"Infusion Pumps, PCA",5,Bio Med,Feeding,BOX
705008,"Infusion Pumps, Syringe, Syringe Infusion Pump",5,Bio Med,Feeding,BOX
710469,"Infusion Pumps, Volumetric Infusion Pump",5,Bio Med,Feeding,BOX
716073,"Insufflator, high flow",5,Bio Med,Endoscopic/Laparoscopic,BOX
708991,"Insufflators, CO2 High Flow Insufflator",5,Bio Med,Endoscopic/Laparoscopic,BOX
708992,"Insufflators, Richard Wolf 2026.60",5,Bio Med,Endoscopic/Laparoscopic,BOX
709390,"Insufflators, Storz Electronic Endoflator",5,Bio Med,Endoscopic/Laparoscopic,BOX
703360,"Insufflators, Stryker, 30L",5,Bio Med,Endoscopic/Laparoscopic,BOX
707984,"Insufflators, Wisap Semm System CO2-Aqua-Purator",5,Bio Med,Endoscopic/Laparoscopic,BOX
707136,"Irrigation/Distention Systems, Arthro-Flo",5,Bio Med,Bio-Medical Equipment,BOX
710638,"Irrigation/Distention Systems, Arthroscopic, Surgi",5,Bio Med,Bio-Medical Equipment,BOX
X700716,"Hot Packs, Warm/Hot Packs",5,Bio Med,Physical Therapy/Rehabilitation,BOX
700254,"IV Poles, 2 Hook, Used",5,Bio Med,Intravenous,BOX
711831,"IV Poles, 3 Hook, Used",5,Bio Med,Bio-Medical Equipment,BOX
700351,"IV Poles, 4 Hook, Used",5,Bio Med,Intravenous,BOX
726037,"IV Poles, 5 Hook, Used",5,Bio Med,Intravenous,BOX
707414,"IV Poles, 6 Hook, Used",5,Bio Med,Intravenous,BOX
701564,"IV Poles, 8 Hook, Used",5,Bio Med,Intravenous,BOX
700388,"IV Poles, Collapsable, IV Pole",5,Bio Med,Intravenous,BOX
721847,"IV Poles, IV Stand Base with Wheels",5,Bio Med,Furnishings Hospital/Clinic,BOX
720806,Keratometer,5,Bio Med,Bio-Medical Equipment,BOX
717821,Lab computing system,5,Bio Med,Laboratory,BOX
724899,"Lab, Air Clean System, AC 600 Series Workstation",5,Bio Med,General Supplies,BOX
723969,Laboratory Hood,5,Bio Med,Laboratory,BOX
700730,CAST CUTTER WITH PORTABLE VACUUM,7,World Vision,Bio-Medical Equipment,BOX
